Date,Open,High,Low,Close*,Volume
2023-12-24,"2,309.63","2,325.71","2,249.98","2,265.69","9,450,799,236"
2023-12-25,"2,265.34","2,303.55","2,254.57","2,272.56","8,036,302,656"
2023-12-26,"2,272.22","2,274.56","2,180.23","2,231.47","10,668,581,464"
2023-12-27,"2,231.39","2,392.61","2,215.14","2,378.74","14,161,342,927"
2023-12-28,"2,380.20","2,445.02","2,338.70","2,347.57","15,660,799,060"
2023-12-29,"2,346.84","2,386.00","2,262.98","2,300.69","12,536,968,996"
2023-12-30,"2,300.40","2,322.02","2,270.01","2,292.07","6,888,195,427"
2023-12-31,"2,291.95","2,318.51","2,261.39","2,281.47","6,871,481,744"
2024-01-01,"2,282.87","2,352.33","2,267.02","2,352.33","6,906,765,990"
2024-01-02,"2,352.59","2,431.21","2,348.89","2,355.84","12,910,543,630"
2024-01-03,"2,355.98","2,385.12","2,113.93","2,210.76","19,332,933,581"
2024-01-04,"2,210.53","2,294.61","2,204.87","2,269.04","11,044,564,896"
2024-01-05,"2,269.41","2,276.76","2,209.54","2,268.65","10,860,953,290"
2024-01-06,"2,269.54","2,271.36","2,219.78","2,241.62","5,970,741,680"
2024-01-07,"2,242.01","2,257.13","2,211.56","2,222.87","6,490,053,615"
2024-01-08,"2,222.86","2,358.82","2,171.99","2,333.03","13,830,287,095"
2024-01-09,"2,332.87","2,369.64","2,243.22","2,344.83","14,891,130,716"
2024-01-10,"2,344.92","2,626.98","2,341.94","2,582.10","29,042,100,476"
2024-01-11,"2,584.17","2,687.78","2,567.99","2,619.62","22,575,246,883"
2024-01-12,"2,619.18","2,710.42","2,460.93","2,524.46","23,623,839,263"
2024-01-13,"2,522.93","2,589.08","2,498.59","2,576.60","12,250,316,867"
2024-01-14,"2,578.00","2,578.33","2,470.42","2,472.24","9,405,587,417"
2024-01-15,"2,471.67","2,550.77","2,470.82","2,511.36","9,700,630,000"
2024-01-16,"2,510.63","2,613.57","2,500.00","2,587.69","11,063,317,095"
2024-01-17,"2,587.04","2,592.74","2,508.43","2,528.37","10,441,017,520"
2024-01-18,"2,528.59","2,546.26","2,426.14","2,467.02","11,900,028,080"
2024-01-19,"2,468.69","2,501.31","2,414.71","2,489.50","11,405,278,376"
2024-01-20,"2,489.85","2,489.85","2,456.10","2,469.59","5,297,826,161"
2024-01-21,"2,469.80","2,479.76","2,452.38","2,453.91","4,578,471,955"
2024-01-22,"2,454.99","2,463.45","2,303.50","2,310.83","13,923,771,728"
2024-01-23,"2,310.95","2,348.03","2,167.28","2,240.69","16,182,147,521"
2024-01-24,"2,241.75","2,261.38","2,197.66","2,233.56","10,134,722,960"
2024-01-25,"2,233.97","2,240.38","2,173.69","2,217.71","9,302,247,037"
2024-01-26,"2,217.44","2,280.38","2,196.14","2,267.20","9,975,117,607"
2024-01-27,"2,267.32","2,282.54","2,252.39","2,267.89","5,144,367,230"
2024-01-28,"2,268.19","2,306.90","2,242.68","2,257.21","7,296,214,994"
2024-01-29,"2,257.00","2,320.03","2,237.71","2,317.06","8,948,195,551"
2024-01-30,"2,317.44","2,388.87","2,298.28","2,344.49","10,173,440,062"
2024-01-31,"2,343.56","2,349.61","2,264.44","2,282.54","10,807,883,277"
2024-02-01,"2,282.18","2,309.84","2,243.57","2,303.82","8,895,583,113"
2024-02-02,"2,303.71","2,323.05","2,282.23","2,308.04","7,186,143,091"
2024-02-03,"2,307.98","2,327.35","2,293.54","2,296.04","4,647,754,021"
2024-02-04,"2,296.12","2,309.01","2,272.30","2,289.55","5,438,100,035"
2024-02-05,"2,289.21","2,334.68","2,270.07","2,298.89","7,277,068,110"
2024-02-06,"2,298.96","2,389.83","2,296.79","2,372.20","9,520,885,493"
2024-02-07,"2,372.26","2,442.64","2,353.71","2,423.75","9,660,628,536"
2024-02-08,"2,424.08","2,459.56","2,414.75","2,419.91","9,941,841,732"
2024-02-09,"2,419.77","2,522.72","2,419.36","2,487.52","13,634,203,177"
2024-02-10,"2,487.65","2,516.72","2,475.86","2,501.23","6,474,444,159"
2024-02-11,"2,501.13","2,537.68","2,495.21","2,507.57","7,347,245,813"
2024-02-12,"2,507.58","2,663.84","2,473.81","2,658.12","13,022,696,866"
2024-02-13,"2,659.59","2,686.46","2,599.17","2,642.19","18,271,237,044"
2024-02-14,"2,641.69","2,786.89","2,621.03","2,777.90","21,448,973,822"
2024-02-15,"2,777.60","2,865.85","2,764.01","2,824.38","23,734,481,937"
2024-02-16,"2,825.48","2,858.45","2,760.33","2,803.69","17,057,114,638"
2024-02-17,"2,803.74","2,805.13","2,724.39","2,786.67","17,932,379,943"
2024-02-18,"2,786.71","2,892.84","2,767.91","2,879.00","23,355,830,478"
2024-02-19,"2,881.30","2,983.37","2,860.26","2,943.57","15,163,110,589"
2024-02-20,"2,944.11","3,031.52","2,879.90","3,013.50","20,341,598,470"
2024-02-21,"3,015.65","3,017.19","2,875.42","2,970.36","18,897,136,867"
2024-02-22,"2,969.60","3,030.67","2,907.11","2,971.01","18,058,908,246"
2024-02-23,"2,970.14","2,991.33","2,906.58","2,921.66","12,822,717,059"
2024-02-24,"2,921.96","3,003.20","2,907.70","2,992.39","10,701,688,842"
2024-02-25,"2,992.37","3,117.43","2,984.39","3,112.70","14,620,450,464"
2024-02-26,"3,112.53","3,197.38","3,037.95","3,178.99","17,504,464,351"
2024-02-27,"3,178.41","3,287.96","3,167.83","3,244.52","21,090,315,368"
2024-02-28,"3,243.89","3,485.45","3,201.58","3,385.70","32,885,894,265"
2024-02-29,"3,386.80","3,518.97","3,303.91","3,341.92","28,469,171,094"
2024-03-01,"3,341.97","3,452.63","3,341.85","3,435.05","16,880,101,987"
2024-03-02,"3,436.16","3,459.75","3,398.90","3,422.05","12,024,340,617"
2024-03-03,"3,422.88","3,491.17","3,372.21","3,490.99","13,643,324,467"
2024-03-04,"3,489.34","3,641.46","3,446.02","3,630.43","26,772,963,830"
2024-03-05,"3,631.93","3,828.16","3,224.12","3,554.96","47,706,899,137"
2024-03-06,"3,554.07","3,901.43","3,502.80","3,819.23","34,938,642,613"
2024-03-07,"3,818.31","3,939.59","3,738.69","3,874.35","22,457,177,587"
2024-03-08,"3,874.83","3,998.83","3,828.36","3,892.06","26,135,487,051"
2024-03-09,"3,892.12","3,950.40","3,880.66","3,915.42","11,926,623,780"
2024-03-10,"3,915.59","3,968.72","3,800.56","3,881.19","15,783,924,355"
2024-03-11,"3,881.24","4,087.05","3,745.13","4,066.45","28,806,262,507"
2024-03-12,"4,066.69","4,092.28","3,831.89","3,980.27","26,917,010,932"
2024-03-13,"3,980.27","4,083.01","3,936.63","4,006.46","22,028,114,691"
2024-03-14,"4,005.75","4,011.10","3,721.79","3,883.14","25,434,810,823"
2024-03-15,"3,882.86","3,928.78","3,571.77","3,735.22","33,505,075,433"
2024-03-16,"3,736.10","3,780.89","3,468.08","3,522.86","20,199,855,932"
2024-03-17,"3,523.03","3,676.26","3,414.17","3,642.41","19,938,757,095"
2024-03-18,"3,642.30","3,642.50","3,456.09","3,517.99","21,162,220,224"
2024-03-19,"3,518.35","3,546.58","3,149.29","3,157.62","34,166,976,701"
2024-03-20,"3,158.40","3,534.83","3,059.65","3,513.39","36,605,316,331"
2024-03-21,"3,514.02","3,586.91","3,412.22","3,492.99","22,213,647,922"
2024-03-22,"3,492.90","3,541.90","3,254.97","3,333.69","20,574,952,329"
2024-03-23,"3,335.59","3,433.76","3,273.12","3,336.59","13,242,137,554"
2024-03-24,"3,336.67","3,470.34","3,301.28","3,454.64","12,156,660,941"
2024-03-25,"3,454.89","3,657.12","3,421.79","3,590.88","18,603,921,705"
2024-03-26,"3,591.09","3,678.79","3,545.43","3,587.50","18,505,553,577"
2024-03-27,"3,587.31","3,664.38","3,460.39","3,500.12","18,753,082,145"
2024-03-28,"3,500.22","3,609.71","3,465.33","3,561.29","16,419,674,157"
2024-03-29,"3,561.01","3,583.70","3,475.73","3,511.81","12,712,701,619"
2024-03-30,"3,511.83","3,566.08","3,489.90","3,507.94","9,389,066,783"
2024-03-31,"3,507.95","3,655.22","3,507.24","3,647.86","10,499,881,424"
2024-04-01,"3,647.82","3,648.13","3,418.70","3,505.03","16,002,098,681"
2024-04-02,"3,504.82","3,506.96","3,215.99","3,277.23","22,076,539,151"
2024-04-03,"3,277.32","3,368.11","3,205.65","3,311.44","16,010,734,587"
2024-04-04,"3,311.50","3,443.21","3,253.32","3,330.04","14,476,330,517"
2024-04-05,"3,330.01","3,345.67","3,214.24","3,318.89","15,214,447,092"
2024-04-06,"3,318.86","3,397.59","3,308.98","3,354.18","8,956,926,798"
2024-04-07,"3,354.21","3,458.51","3,346.11","3,453.49","9,931,108,526"
2024-04-08,"3,453.50","3,727.62","3,409.51","3,695.29","19,055,143,129"
2024-04-09,"3,695.34","3,724.92","3,455.11","3,505.16","18,279,773,833"
2024-04-10,"3,505.16","3,561.52","3,415.18","3,543.74","16,872,482,726"
2024-04-11,"3,543.45","3,616.19","3,477.17","3,505.25","14,076,734,489"
2024-04-12,"3,505.33","3,552.59","3,103.43","3,243.03","22,104,869,556"
2024-04-13,"3,242.94","3,299.66","2,862.39","3,004.90","29,930,408,174"
2024-04-14,"3,005.55","3,174.67","2,914.42","3,156.94","25,486,284,994"
2024-04-15,"3,156.83","3,277.56","3,026.54","3,101.60","21,925,843,181"
2024-04-16,"3,101.14","3,127.16","2,997.75","3,084.92","19,441,391,169"
2024-04-17,"3,084.92","3,123.67","2,918.55","2,984.73","17,711,869,375"
2024-04-18,"2,984.71","3,094.84","2,956.13","3,066.03","15,183,777,035"
2024-04-19,"3,065.95","3,127.11","2,868.80","3,059.28","20,399,982,867"
2024-04-20,"3,059.48","3,170.67","3,021.78","3,157.63","9,918,642,130"
2024-04-21,"3,157.57","3,197.51","3,119.55","3,147.29","9,394,387,894"
2024-04-22,"3,147.66","3,236.66","3,131.37","3,201.65","12,063,858,733"
2024-04-23,"3,201.59","3,264.42","3,154.59","3,219.91","11,054,442,653"
2024-04-24,"3,219.96","3,292.92","3,105.98","3,139.81","14,000,234,760"
2024-04-25,"3,139.62","3,190.98","3,074.80","3,156.51","13,989,030,260"
2024-04-26,"3,156.38","3,166.19","3,103.10","3,130.16","10,622,333,862"
2024-04-27,"3,129.73","3,279.45","3,071.34","3,252.17","11,820,785,577"
2024-04-28,"3,252.25","3,351.18","3,249.15","3,262.77","11,379,192,678"
2024-04-29,"3,262.34","3,285.47","3,116.20","3,215.43","15,032,246,816"
2024-04-30,"3,215.38","3,249.38","2,918.23","3,012.29","18,266,894,653"
2024-05-01,"3,011.02","3,020.17","2,815.92","2,969.78","20,005,057,445"
2024-05-02,"2,969.79","3,015.05","2,894.33","2,988.17","13,163,903,903"
2024-05-03,"2,988.13","3,127.16","2,960.18","3,103.54","12,862,183,229"
2024-05-04,"3,103.62","3,167.54","3,096.27","3,117.58","8,283,229,638"
2024-05-05,"3,117.64","3,170.06","3,075.59","3,137.25","8,783,447,639"
2024-05-06,"3,137.51","3,220.15","3,048.24","3,062.73","13,008,587,255"
2024-05-07,"3,062.75","3,129.08","3,003.01","3,006.58","11,743,187,337"
2024-05-08,"3,006.32","3,037.20","2,938.47","2,973.66","11,791,662,158"
2024-05-09,"2,973.97","3,057.96","2,951.22","3,036.02","10,861,947,179"
2024-05-10,"3,036.23","3,052.73","2,881.00","2,909.79","12,278,653,601"
2024-05-11,"2,909.85","2,942.18","2,888.08","2,911.60","6,795,916,454"
2024-05-12,"2,911.66","2,953.05","2,902.20","2,928.70","5,908,941,395"
2024-05-13,"2,928.81","2,994.87","2,865.13","2,949.36","13,352,264,795"
2024-05-14,"2,949.21","2,959.55","2,863.55","2,881.16","12,444,516,140"
2024-05-15,"2,881.22","3,041.60","2,864.74","3,037.06","14,666,902,956"
2024-05-16,"3,036.01","3,041.81","2,925.09","2,945.13","13,035,465,176"
2024-05-17,"2,945.14","3,120.30","2,934.11","3,094.12","14,449,438,097"
2024-05-18,"3,094.55","3,146.79","3,087.70","3,122.95","9,407,051,320"
2024-05-19,"3,122.82","3,137.15","3,056.75","3,071.84","8,747,800,800"
2024-05-20,"3,071.86","3,690.81","3,050.30","3,663.86","31,228,143,948"
2024-05-21,"3,663.01","3,837.37","3,628.10","3,789.31","37,643,853,967"
2024-05-22,"3,789.37","3,810.95","3,655.08","3,737.22","25,155,809,461"
2024-05-23,"3,737.18","3,943.55","3,552.64","3,776.93","45,623,656,317"
2024-05-24,"3,776.99","3,825.12","3,631.99","3,726.93","22,257,061,429"
2024-05-25,"3,726.98","3,776.01","3,710.53","3,749.24","10,000,027,764"
2024-05-26,"3,749.18","3,879.47","3,732.02","3,825.90","14,650,794,791"
2024-05-27,"3,826.13","3,973.56","3,821.93","3,892.01","18,949,181,813"
2024-05-28,"3,892.10","3,924.90","3,771.21","3,840.26","19,846,044,324"
2024-05-29,"3,840.24","3,880.65","3,742.04","3,763.20","17,411,416,736"
2024-05-30,"3,763.36","3,823.64","3,702.26","3,746.85","15,065,849,797"
2024-05-31,"3,746.86","3,843.86","3,723.84","3,760.03","15,290,700,646"
2024-06-01,"3,759.88","3,829.29","3,749.84","3,813.20","8,661,024,535"
2024-06-02,"3,813.28","3,834.91","3,752.41","3,780.90","11,126,903,059"
2024-06-03,"3,780.85","3,848.60","3,758.92","3,766.39","14,082,454,300"
2024-06-04,"3,766.48","3,831.36","3,738.13","3,812.52","13,331,489,271"
2024-06-05,"3,812.56","3,887.49","3,778.66","3,864.26","15,480,034,434"
2024-06-06,"3,864.26","3,878.05","3,761.78","3,811.61","13,606,583,873"
2024-06-07,"3,811.67","3,838.45","3,615.28","3,678.63","18,220,286,186"
2024-06-08,"3,677.40","3,707.50","3,669.64","3,680.95","9,096,091,805"
2024-06-09,"3,680.94","3,719.37","3,668.12","3,705.90","7,910,768,788"
2024-06-10,"3,705.88","3,711.43","3,648.16","3,666.72","10,377,300,126"
2024-06-11,"3,666.36","3,669.89","3,434.75","3,498.33","19,184,721,538"
2024-06-12,"3,497.90","3,652.49","3,463.78","3,559.62","17,142,905,351"
2024-06-13,"3,559.73","3,559.73","3,431.33","3,469.28","14,472,382,154"
2024-06-14,"3,467.97","3,528.60","3,366.22","3,480.27","15,793,876,596"
2024-06-15,"3,479.79","3,589.89","3,473.45","3,565.55","12,733,651,076"
2024-06-16,"3,566.76","3,648.09","3,541.53","3,620.56","9,878,388,158"
2024-06-17,"3,622.38","3,634.29","3,468.15","3,511.38","17,838,856,988"
2024-06-18,"3,510.57","3,514.18","3,371.59","3,483.68","21,022,514,455"
2024-06-19,"3,482.35","3,583.32","3,466.48","3,559.35","15,275,373,778"
2024-06-20,"3,559.35","3,623.89","3,485.46","3,511.09","16,115,123,753"
2024-06-21,"3,511.27","3,542.96","3,447.94","3,516.08","15,933,353,456"
2024-06-22,"3,516.55","3,519.50","3,477.17","3,494.81","7,423,703,673"
2024-06-23,"3,494.95","3,519.32","3,408.58","3,418.61","9,418,141,333"
2024-06-24,"3,418.78","3,430.70","3,244.24","3,350.26","23,137,744,903"
2024-06-25,"3,350.56","3,422.21","3,335.56","3,395.03","13,235,546,063"
2024-06-26,"3,394.37","3,421.51","3,328.39","3,369.48","11,694,054,195"
2024-06-27,"3,368.89","3,470.92","3,362.26","3,444.80","11,771,834,016"
2024-06-28,"3,445.50","3,482.96","3,363.44","3,373.64","12,861,158,844"
2024-06-29,"3,373.69","3,401.73","3,369.55","3,372.97","6,584,792,001"
2024-06-30,"3,373.08","3,453.21","3,352.28","3,432.89","8,396,416,013"
2024-07-01,"3,432.61","3,513.31","3,425.32","3,440.34","12,281,551,839"
2024-07-02,"3,439.38","3,459.76","3,399.03","3,416.35","9,421,757,718"
2024-07-03,"3,416.25","3,426.33","3,254.52","3,292.92","16,121,324,440"
2024-07-04,"3,291.82","3,309.20","3,054.52","3,054.52","20,252,514,386"
2024-07-05,"3,057.83","3,106.15","2,826.01","2,981.60","31,131,942,647"
2024-07-06,"2,981.99","3,080.11","2,957.40","3,069.38","11,586,293,705"
2024-07-07,"3,067.41","3,072.81","2,923.96","2,929.39","10,857,947,538"
2024-07-08,"2,929.86","3,090.66","2,826.48","3,018.73","22,627,377,457"
2024-07-09,"3,018.80","3,105.80","3,005.52","3,064.03","15,269,945,822"
2024-07-10,"3,066.14","3,148.41","3,026.61","3,102.22","14,578,679,176"
2024-07-11,"3,101.34","3,208.94","3,057.22","3,100.33","15,230,095,766"
2024-07-12,"3,099.99","3,154.60","3,048.51","3,134.16","12,751,638,331"
2024-07-13,"3,134.55","3,199.99","3,115.08","3,177.20","8,565,105,946"
2024-07-14,"3,176.74","3,266.49","3,166.43","3,244.08","10,517,709,666"
2024-07-15,"3,246.13","3,494.10","3,235.78","3,489.55","18,305,490,390"
2024-07-16,"3,486.14","3,498.22","3,351.78","3,443.51","20,446,664,416"
2024-07-17,"3,446.74","3,516.10","3,379.10","3,388.75","16,739,123,962"
2024-07-18,"3,388.03","3,488.72","3,374.99","3,426.26","15,035,622,003"
2024-07-19,"3,425.91","3,540.59","3,377.88","3,505.73","17,705,629,736"
2024-07-20,"3,505.72","3,539.90","3,482.49","3,519.30","10,360,198,325"
2024-07-21,"3,519.43","3,546.62","3,415.44","3,536.61","13,845,913,681"
2024-07-22,"3,536.63","3,560.08","3,425.80","3,440.42","18,723,199,034"
2024-07-23,"3,440.77","3,539.53","3,395.42","3,482.00","24,468,405,650"
2024-07-24,"3,482.15","3,487.65","3,304.04","3,336.34","16,040,945,448"
2024-07-25,"3,336.36","3,341.44","3,088.76","3,174.43","25,293,745,810"
2024-07-26,"3,174.05","3,285.76","3,172.78","3,275.95","15,993,893,521"
2024-07-27,"3,275.89","3,327.43","3,195.36","3,247.61","15,198,233,287"
2024-07-28,"3,247.51","3,283.15","3,201.76","3,271.46","8,959,236,446"
2024-07-29,"3,271.45","3,396.63","3,257.72","3,320.54","18,334,852,719"
2024-07-30,"3,320.64","3,365.32","3,235.76","3,278.67","14,045,773,047"
2024-07-31,"3,278.69","3,347.64","3,216.07","3,231.30","16,135,380,637"
2024-08-01,"3,231.25","3,241.78","3,078.54","3,201.56","20,217,639,556"
2024-08-02,"3,201.60","3,214.53","2,965.73","2,986.01","21,400,241,741"
2024-08-03,"2,985.95","3,015.30","2,861.18","2,903.39","17,844,091,431"
2024-08-04,"2,903.09","2,931.47","2,639.57","2,686.40","21,139,601,426"
2024-08-05,"2,686.03","2,695.89","2,122.55","2,417.21","67,668,132,244"
2024-08-06,"2,417.27","2,553.58","2,416.53","2,458.72","26,041,995,921"
2024-08-07,"2,458.99","2,551.56","2,312.17","2,336.59","24,264,218,606"
2024-08-08,"2,336.92","2,721.95","2,322.53","2,683.35","23,468,291,180"
2024-08-09,"2,683.72","2,706.45","2,555.23","2,599.60","17,907,141,655"
2024-08-10,"2,599.58","2,642.93","2,580.66","2,610.02","9,361,014,219"
2024-08-11,"2,609.97","2,718.80","2,544.17","2,553.25","13,595,441,987"
2024-08-12,"2,553.50","2,749.14","2,513.39","2,724.43","21,653,090,666"
2024-08-13,"2,724.30","2,737.99","2,613.80","2,703.67","16,383,053,029"
2024-08-14,"2,703.59","2,775.28","2,636.71","2,662.91","15,825,365,408"
2024-08-15,"2,662.89","2,675.31","2,518.67","2,570.09","16,345,801,912"
2024-08-16,"2,570.09","2,629.38","2,553.07","2,593.19","13,275,561,555"
2024-08-17,"2,593.17","2,626.67","2,588.79","2,614.55","6,676,568,717"
2024-08-18,"2,614.11","2,684.03","2,596.74","2,613.36","9,207,267,415"
2024-08-19,"2,612.72","2,648.28","2,566.40","2,637.31","11,968,963,282"
2024-08-20,"2,637.31","2,695.91","2,556.75","2,573.11","13,249,483,464"
2024-08-21,"2,573.11","2,662.95","2,538.66","2,631.40","12,766,015,263"
2024-08-22,"2,630.86","2,644.82","2,587.11","2,622.95","10,723,280,428"
2024-08-23,"2,622.92","2,799.33","2,622.58","2,764.45","16,857,181,970"
2024-08-24,"2,765.48","2,820.02","2,737.78","2,769.39","11,765,811,307"
2024-08-25,"2,769.10","2,793.01","2,736.09","2,749.16","9,375,535,539"
2024-08-26,"2,749.25","2,763.00","2,668.89","2,681.34","12,282,035,835"
2024-08-27,"2,681.62","2,700.15","2,401.18","2,458.73","18,028,996,056"
2024-08-28,"2,458.90","2,553.82","2,422.29","2,528.42","20,359,545,410"
2024-08-29,"2,528.36","2,595.98","2,507.50","2,528.79","13,946,434,277"
2024-08-30,"2,528.73","2,539.92","2,432.83","2,525.82","15,526,218,255"
2024-08-31,"2,525.86","2,532.39","2,493.71","2,513.39","6,646,876,013"
2024-09-01,"2,513.42","2,515.47","2,401.89","2,427.90","11,800,443,265"
2024-09-02,"2,427.97","2,563.09","2,426.10","2,538.19","12,520,444,224"
2024-09-03,"2,538.16","2,552.80","2,419.88","2,420.60","11,406,800,197"
2024-09-04,"2,420.19","2,488.92","2,313.27","2,448.98","16,709,600,747"
2024-09-05,"2,448.99","2,465.39","2,348.86","2,367.74","13,632,325,040"
2024-09-06,"2,367.70","2,406.51","2,150.86","2,223.88","25,825,618,367"
2024-09-07,"2,223.93","2,310.19","2,222.10","2,274.11","11,124,608,320"
2024-09-08,"2,274.44","2,332.36","2,243.91","2,297.29","10,718,443,487"
